       TIC   RAJ2000   DEJ2000 class   varname       r   source
---------- --------- --------- ----- --------- ------- --------
 167208380  97.30899 -67.41982    EA             0.000 VilaNova
 167304040  98.00751 -67.84394    EA             0.000 VilaNova
 167338355  98.34556 -70.12483    EW             0.000 VilaNova
 167526485 100.51389 -60.67028    EA             0.000 VilaNova
 167554898 101.31580 -61.09151    EA             0.000 VilaNova
 167654878 102.44619 -62.50483    EW             0.000 VilaNova
 167656297 102.51881 -60.06722    EA             0.000 VilaNova
 167671107  79.69365 -39.05454    EA             0.000 VilaNova
 167673218  79.78501 -37.67531    EA             0.000 VilaNova
 167673754  79.97543 -35.90176    EB             0.000 VilaNova
 167692429 102.71603 -63.43111    EA             0.000 VilaNova
 167692491 102.57671 -63.50324    EW             0.000 VilaNova
 167694820 102.81883 -64.80367    EB             0.000 VilaNova
 167719897 103.28277 -65.70177    EW             0.000 VilaNova
 167722431 103.52945 -61.66045    EB             0.000 VilaNova
 167747439  80.97591 -40.29816    EA             0.000 VilaNova
 167756615  81.14123 -38.56419    EA             0.000 VilaNova
 167792080 104.13129 -63.11319    EA             0.000 VilaNova
 167795859 104.42334 -61.75495    EA             0.000 VilaNova
 167812449 104.78244 -61.84007    EA             0.000 VilaNova
 167890109 105.28200 -64.70024    EB             0.000 VilaNova
 167891342 105.27138 -62.56228    EW             0.000 VilaNova
 167983141 152.13977 -29.59932    EA             0.000 VilaNova
 168191566 101.47578  -3.77787    EA             0.000 VilaNova
 168312820 154.32807 -25.91442    EA             0.000 VilaNova
 168384614 166.48988 -27.28785    EB             0.000 VilaNova
 168426455 106.88342  -1.30946    EA             0.000 VilaNova
 168674931  61.27651 -31.16969    EB             0.000 VilaNova
 168675489  61.22983 -33.86314    EW             0.000 VilaNova
 168709733 214.19294  43.14585    EW    IW Boo   0.087     GCVS
 168809669 215.24852  47.11253    EB             0.000 VilaNova
 168851294  64.94519 -32.16843    EB             0.000 VilaNova
 169168102 127.12147  -2.51717    EA             0.000 VilaNova
 169175441 297.14414  41.88166    EW             0.000 VilaNova
 169249417 160.82919  -2.76585    EA    CE Sex   0.087     GCVS
 169316288 292.50885 -27.95684    EB             0.000 VilaNova
 169458450 297.40039  40.14950    EA             0.000 VilaNova
 169467727 297.52549  41.26181    EA             0.000 VilaNova
 169532369  78.09888 -13.60561    EA             0.000 VilaNova
 169532543  78.04381 -13.19960    EB             0.000 VilaNova
 169573910 293.01311 -28.21245    EB             0.000 VilaNova
 169770571 120.17047  -7.21024    EA             0.000 VilaNova
 169779671 194.32300 -48.06054    EA  V377 Cen   0.043     GCVS
 169814134 297.64008  40.23608    EW             0.000 VilaNova
 169815759 297.65553  40.59976    EA             0.000 VilaNova
 169815918 297.70358  40.64252    EB             0.000 VilaNova
 169819162 297.67644  41.42850    EA             0.000 VilaNova
 170102285 101.12756 -42.76185    EA             0.000 VilaNova
 170246850 298.06312  41.51071    EA             0.000 VilaNova
 170255099 298.13792  41.33436    EA             0.000 VilaNova
 170344769 298.15008  40.65621    EA             0.000 VilaNova
 170634116  66.37090 -30.60045    EA             0.000 VilaNova
 170635351  66.47631 -34.43907    EB             0.000 VilaNova
 170676440  67.35331 -33.57621    EW             0.000 VilaNova
 170729895  67.99913 -33.89861    EB             0.000 VilaNova
 170735592 298.47604  41.07994    EA             0.000 VilaNova
 170749770  68.24497 -33.49664    EA             0.000 VilaNova
 170937974 298.56072  37.66315    EB             0.000 VilaNova
 171084337  67.76659  30.45374    EW             0.000 VilaNova
 171088416  67.86854  32.87020    EA  V958 Per   0.149     GCVS
 171853918  97.01827  30.39279    EA    KU Aur   0.079     GCVS
 171970567 299.39532  41.67357    EA             0.000 VilaNova
 172036040  97.54242  30.06094    EA             0.000 VilaNova
 172171873  98.11327  32.45490    EA             0.000 VilaNova
 172361463  99.65052 -25.55369    EA             0.000 VilaNova
 172421004  98.90687  32.57681    EB             0.000 VilaNova
 172422394 299.71978  40.90394    EA             0.000 VilaNova
 172431974 299.70878  39.33114    EA             0.000 VilaNova
 172462064 100.06524 -29.91244    EA             0.000 VilaNova
 172464366 100.15880 -27.57141    EA             0.000 VilaNova
 172517058 142.56511  24.55463    EA             0.000 VilaNova
 172529744 142.82244  27.38724    EA             0.000 VilaNova
 172742334 101.40805 -26.71177    EA             0.000 VilaNova
 172933154 129.00613  30.01801    EA             0.000 VilaNova
 173038281 102.27503 -27.34956    EA             0.000 VilaNova
 173077938 111.05155 -40.86818    EB             0.000 VilaNova
 173419202 347.55176  47.57062    EA             0.000 VilaNova
 173424364 347.48520  42.85858    EB             0.000 VilaNova
 173521768 348.34543  46.14752    EA             0.000 VilaNova
 173710176 349.48338  45.48892    EB             0.000 VilaNova
 173756330 112.87551 -36.89084    EA             0.000 VilaNova
 173756896 112.87437 -36.62735    EA             0.000 VilaNova
 173795590 349.96055  44.12596    EW             0.000 VilaNova
 173797509 349.88566  45.92555    EA             0.000 VilaNova
 174157888 351.77786  45.55612    EW             0.000 VilaNova
 174266604 352.11458  45.37786    EA             0.000 VilaNova
 174310085  15.46295  31.71521    EA             0.000 VilaNova
 174757717  90.34144  37.61777    EA             0.000 VilaNova
 174949325  91.06084  40.15395    EA             0.000 VilaNova
 175182754 115.96942 -37.72050    EA             0.000 VilaNova
 175394569 198.90572  -1.20845    EA  V634 Vir   0.053     GCVS
 175402069 204.70061  -2.03034    EB             0.000 VilaNova
 175405906 349.85655 -40.29067    EA             0.000 VilaNova
 175416483 209.60358  -1.66082    EA    BH Vir   0.046     GCVS
 175458611 350.80969 -37.51557    EW             0.000 VilaNova
 175969976 121.20021 -18.41181    EA             0.000 VilaNova
 176551075 353.00546  43.82236    EA             0.000 VilaNova
 176591772  87.57767  -5.77061    EA             0.000 VilaNova
 176752680 354.11575  44.12336    EA             0.000 VilaNova
 176797815  48.53257 -34.44183    EA             0.000 VilaNova
 176854066 354.70305  44.41259    EA             0.000 VilaNova
 176871438 100.39079 -74.77635    EA             0.000 VilaNova
 176910080 183.34661  -9.48158    EA             0.000 VilaNova
 176937887 183.53833  -9.70378    EA             0.000 VilaNova
 176983267 101.43496 -66.97048    EW             0.000 VilaNova
 177057901 356.13393  46.38016    EW             0.000 VilaNova
 177077475 103.20677 -70.43031    EA             0.000 VilaNova
 177118177 104.29700 -66.02559    EB             0.000 VilaNova
 177118376 104.30316 -66.28007    EW             0.000 VilaNova
 177258700 102.24960 -73.36402    EW             0.000 VilaNova
 177283727 102.62594 -73.76074    EA             0.000 VilaNova
 177308817 103.15832 -73.82464    EA             0.000 VilaNova
 177315555 357.70335  44.02428    EA             0.000 VilaNova
 177350401 104.21755 -72.78350    EA             0.000 VilaNova
 177631209 236.09447 -41.81909    EA             0.000 VilaNova
 177644756 359.87390  44.67534    EA             0.000 VilaNova
 177823340  47.96554  36.09094    EA             0.000 VilaNova
 177960771 113.02814  -5.05350    EA             0.000 VilaNova
 177995472  49.07672  41.09962    EA             0.000 VilaNova
 177995773  49.05696  40.74876    EA             0.000 VilaNova
 178051504 107.81805 -11.29320    EA             0.000 VilaNova
 178168644 108.15053 -10.71223    EA             0.000 VilaNova
 178171080  43.26621 -31.40385    EA             0.000 VilaNova
 178242590  59.15777 -18.23751    EA             0.000 VilaNova
 178284729  60.38772 -20.45064    EA             0.000 VilaNova
 178284730  60.38562 -20.45109    EA             0.000 VilaNova
 178352046  61.82350 -23.64470    EA             0.000 VilaNova
 178723395 166.14536 -43.24031    EA             0.000 VilaNova
 178834939 150.87252  -3.01314    EW    CP Sex   0.072     GCVS
 178857934  66.89668 -25.23111    EA             0.000 VilaNova
 178858648  66.85047 -27.93549    EA             0.000 VilaNova
 178859380 194.70713 -36.97582    EW             0.000 VilaNova
 178889597 195.12960 -38.84637    EA             0.000 VilaNova
 178938417  68.27588 -24.01331    EA             0.000 VilaNova
 178938437  68.35356 -23.93881    EB             0.000 VilaNova
 178996712  70.06331 -27.73508    EA             0.000 VilaNova
 179238861 158.99891 -23.16607    EA             0.000 VilaNova
 179244391  79.63561 -68.22577    EW             0.000 VilaNova
 179295564 159.47918 -20.09808    EA             0.000 VilaNova
 179368346 211.86081 -38.59419    EW             0.000 VilaNova
 179410793 212.03061 -39.59689    EA             0.000 VilaNova
 179739831 213.73623 -41.59818    EW  V508 Cen   0.064     GCVS
 179966966 215.25217 -39.39819    EB             0.000 VilaNova
 179985566  13.86184 -37.52399    EA             0.000 VilaNova
 180412528  11.35158 -77.86865    EA             0.000 VilaNova
 180570279 197.65378  35.93489    EA             0.000 VilaNova
 180670276 200.16879  39.05783    EA             0.000 VilaNova
 180697987 272.07756  34.57672    EW V1103 Her   0.123     GCVS
 180698725 272.14899  33.70132    EW V1073 Her   0.149     GCVS
 180724703  15.82972 -37.75387    EA             0.000 VilaNova
 180730928 129.53742 -40.08109    EW             0.000 VilaNova
 180770456 272.60046  33.40311    EA             0.000 VilaNova
 180943676  88.72652 -46.42540    EA             0.000 VilaNova
 181035310 287.55867   5.02725    EW V1796 Aql   0.016     GCVS
 181043970  12.94416 -71.99804    EA             0.000 VilaNova
 181150051 174.06760 -38.03650    EA             0.000 VilaNova
 181159386 174.30287 -38.30720    EA             0.000 VilaNova
 181226974 174.89439 -40.23275    EA             0.000 VilaNova
 181341926 280.71317 -43.18918    EB             0.000 VilaNova
 181599757 131.62103 -40.82445    EA  V403 Vel   0.041     GCVS
 181798899 281.09888 -46.95751    EA  V359 Tel   0.028     GCVS
 181862539 190.31647 -13.01390    EA             0.000 VilaNova
 181862541 190.31762 -13.01487    EA    VV Crv   5.339     GCVS
 181949561 217.32673  -3.44450    EA  V732 Vir   0.079     GCVS
 182469311 123.81661 -36.01636    EA             0.000 VilaNova
 182894226 282.20017 -45.48239    EW             0.000 VilaNova
 183469904 125.63886 -39.47318    EB             0.000 VilaNova
 183537458 357.79881 -39.86556    EB             0.000 VilaNova
 183596242  18.36725 -38.35085    EA             0.000 VilaNova
 183979262  21.64918 -72.74896    EA             0.000 VilaNova
 184008771 295.43829  40.84357    EA             0.000 VilaNova
 184071291 126.57388 -39.05896    EA    NO Pup   0.057     GCVS
 184089083 295.57898  39.69811    EW             0.000 VilaNova
 184176428 126.74544 -39.03210    EB             0.000 VilaNova
 184246521 295.83399  39.95226    EA             0.000 VilaNova
 184298625 296.05178  39.39498    EA             0.000 VilaNova
 184318481 127.07573 -38.97203    EA    AS Vel   0.055     GCVS
 184679932  32.29400  40.40201    EA             0.000 VilaNova
 184739277  33.32564  37.01706    EB             0.000 VilaNova
 184844406 110.12306  23.66865    EA  V495 Gem   0.084     GCVS
 185059488 301.04825  44.60301    EA             0.000 VilaNova
 185060842 300.99489  45.07885    EA             0.000 VilaNova
 185223458 173.95566  -6.42915    EW  V346 Leo   0.048     GCVS
 185236439 301.50262  45.53062    EW             0.000 VilaNova
 185259483 175.10830  -6.10253    EW             0.000 VilaNova
 185282606 220.68505  -0.66533    EA  V739 Vir   0.027     GCVS
 185403173 301.74138  46.29949    EA             0.000 VilaNova
 185466937 232.36199 -28.84788    EW             0.000 VilaNova
 185805011 130.69924 -31.03671    EA             0.000 VilaNova
 185980914 131.17066 -34.73921    EA             0.000 VilaNova
 186514178  20.85051  38.30941    EA             0.000 VilaNova
 186544053 132.92218 -33.10278    EA             0.000 VilaNova
 186942457  33.75873  37.26668    EA             0.000 VilaNova
 187930369 159.27893 -25.57159    EA             0.000 VilaNova
 188378764 129.31935  41.37390    EB    FN Lyn   0.055     GCVS
 188512866 143.84380  39.96327    EA             0.000 VilaNova
 188542544 345.32955  -6.43760    EA    EF Aqr   0.057     GCVS
 188590080 240.37763  32.49564    EA             0.000 VilaNova
 188594653 345.50409 -13.09575    EW             0.000 VilaNova
 188630094 350.58578 -15.93902    EB             0.000 VilaNova
 188766090 261.10533  49.64368    EB  V878 Her   0.040     GCVS
 188989177  78.77841 -15.10046    EA             0.000 VilaNova
 189397763  22.24573  39.26423    EA             0.000 VilaNova
 189414606  22.75189  37.79590    EA             0.000 VilaNova
 189468998  23.11509  41.60933    EW  V745 And   0.013     GCVS
 189639080 144.21865 -28.48656    EA             0.000 VilaNova
 189784898 221.22809 -57.03223    EA     V Cir   0.033     GCVS
 189814368  94.66711  44.77122    EA             0.000 VilaNova
 190332444  99.10518  43.82974    EA             0.000 VilaNova
 190734021 325.70873  41.99197    EA             0.000 VilaNova
 190885165 326.08620  42.19348    EA             0.000 VilaNova
 190894967 134.11263 -39.97667    EB    BF Vel   0.008     GCVS
 190990336 134.37309 -39.77842    EA             0.000 VilaNova
 191231357   9.14895  42.30525    EA  V725 And   0.026     GCVS
 191463077  11.04693  46.23556    EA             0.000 VilaNova
 191769621  22.05157  44.04924    EA             0.000 VilaNova
 191780450 136.16007 -41.06463    EA  V405 Vel   0.076     GCVS
 191926695 136.52478 -38.88556    EA             0.000 VilaNova
 191933664 102.82699  47.67338    EA             0.000 VilaNova
 191965113 103.32461  42.97052    EA             0.000 VilaNova
 192071095 104.78130  43.61765    EA             0.000 VilaNova
